"title_id","author_id","title","volumes","publisher_location","publisher_name","publication_year"
10509,411,"Little Miss Robinson Crusoe",1,"London","C. Arthur Pearson",1898
10510,1560,"The House by the Common",1,"London","Ward, Lock",1891
10511,1560,"Wedderburn's Will: A Detective Story",1,"London","Ward, Lock",1892
10512,1560,"The Westlakes",1,"London","Griffith and Farran",1892
10513,1560,"The Disappearance of Mr. Derwent: A Mystery",1,"London","Ward, Lock",1894
10514,1560,"Carpet Courtship: A Story of Some Imperfect Persons",1,"London","John Lane",1898
10515,1560,"Cooper's First Term",1,"London","Grant Richards",1899
10516,1560,"Mr. Passingham: An Episode in his Life",1,"London","John Lane",1899
10517,1560,"The Judgement of Helen",1,"London","John Lane",1899
10518,1560,"Scruples: A Novel",1,"London","Grant Richards",1900
10519,1560,"The Bishop's Gambit",1,"London","Grant Richards",1901
10520,1560,"Severance: A Novel",1,"London","John Lane",1901
10521,1560,"The Dissemblers",1,"London","John Lane",1901
10522,2775,"Rudder Grange",1,"Edinburgh","David Douglas",1883
10523,2775,"The Lady or the Tiger and Other Stories",1,"Edinburgh","David Douglas",1884
10524,2775,"The Story of Viteau",1,"London","Sampson Low",1884
10525,2775,"The Late Mrs. Null",1,"London","Sampson Low",1886
10526,2775,"A Borrowed Month and Other Stories",1,"Edinburgh","David Douglas",1887
10527,2775,"The Hundredth Man",1,"London","Sampson Low",1887
10528,2775,"Amos Kilbright, his Adscititious Experiences",1,"London","T. Fisher Unwin",1888
10529,2775,"The Great War Syndicate",1,"London","Longman",1889
10530,2775,"What Might Have Been Expected",1,"London","W. H. Allen",1889
10531,2775,"Ardis Claverden",1,"London","Sampson Low",1890
10532,2775,"The Stories of the Three Burglars",1,"London","Sampson Low",1890
10533,2775,"The Floating Prince",1,"London","Ward and Downey",1890
10534,2775,"The House of Martha",1,"London","Osgood, McIlvaine",1891
10535,2775,"The Great Show in Kobol-land",1,"London","Osgood, McIlvaine",1891
10536,2775,"The Rudder Grangers Abroad and Other Stories",1,"London","Sampson Low",1891
10537,2775,"The Clocks of Rondaine and Other Stories",1,"London","Sampson Low",1892
10538,2775,"The Shadrach and Other Stories",1,"London","W. H. Allen",1893
10539,2775,"Pomona's Travels",1,"London","Cassell",1894
10540,2775,"The Adventures of Captain Horn",1,"London","Cassell",1895
10541,2775,"Mrs. Cliff's Yacht",1,"London","Cassell",1896
10542,2775,"The Girl at Cobhurst",1,"London","Cassell",1898
10543,2775,"The Young Master of Hyson Hall",1,"London","Chatto and Windus",1899
10544,2775,"The Vizier of the Two-Horned Alexander",1,"London","Cassell",1899
10545,2775,"Afield and Afloat",1,"London","Cassell",1901
10546,2734,"The Cruise of the Snowbird: A Story of Arctic Adventure",1,"London","Hodder and Stoughton",1882
10547,2734,"Wild Adventures round the Pole: or, The Cruise of the Snowbird crew in the Arrandoon",1,"London","Hodder and Stoughton",1883
10548,2734,"O'er Many Lands, On Many Seas",1,"London","Cassell",1884
10549,2734,"Stanley Grahame, Boy and Man: A Tale of the Dark Continent",1,"London","Hodder and Stoughton",1884
10550,2734,"Kenneth McAlpine: A Tale of Mountain, Moorland, and Sea",1,"London","Partridge",1885
10551,2734,"From Pole to Pole: A Tale of the Sea",1,"London","Hodder and Stoughton",1886
10552,2734,"On Special Service: A Tale of Life at Sea",1,"London","Hodder and Stoughton",1886
10553,2734,"Born to Wander: A Boy's Book of Nomadic Adventures",1,"London","Partridge",1887
10554,2734,"Harry Milvaine: or, The Wanderings of a Wayward Boy",1,"London","Hodder and Stoughton",1887
10555,2734,"In the Land of the Great Snow Bear: A Tale of Love and Heroism",1,"London","Sunday School Union",1887
10556,2734,"From Squire to Squatter: A Tale",1,"London","J. F. Shaw",1888
10557,2734,"Jack Locke: A Tale of the War and the Wave",1,"London","Frederick Warne",1888
10558,2734,"In the Dashing Days of Old: or, The World-Wide Adventures of Willie Grant",1,"London","J. F. Shaw",1888
10559,2734,"Jungle, Peak and Plain: A Boy's Book of Adventure",1,"London","Cassell",1877
10560,2734,"Harry Wilde: A Tale of the Brine and the Breeze",1,"London","S. P. C. K.",1889
10561,2734,"Exiles of Fortune: A Tale of a Far North Land",1,"London","J. F. Shaw",1890
10562,2734,"The Mystery of a Millionaire's Grave",1,"London","Remington",1890
10563,2734,"Captain Japp",1,"London","S. P. C. K.",1891
10564,2734,"By Sea and Land: A Tale of the Blue and the Scarlet",1,"London","Frederick Warne",1890
10565,2734,"The Hermit of the Wilds",1,"London","Blackie",1890
10566,2734,"Rocked in the Cradle of the Deep: A Tale of the Salt, Salt Sea",1,"London","S. P. C. K.",1890
10567,2734,"For England, Home, and Beauty: A Story of Battle and the Breeze",1,"London","J. F. Shaw",1891
10568,2734,"The Cruise of the Crystal Boat: The Wild, the Weird, the Wonderful",1,"London","Hutchinson",1891
10569,2734,"'Twixt School and College: A Tale of Self-Reliance",1,"London","Blackie",1891
10570,2734,"Two Sailor Lads: A Story of Stirring Adventures",1,"London","J. F. Shaw",1892
10571,2734,"Born to Command: A Tale of the Sea and of Sailors",1,"London","S. P. C. K.",1892
10572,2734,"From Greenland's Icy Mountains: A Tale of the Polar Seas",1,"London","S. P. C. K.",1892
10573,2734,"Hearts of Oak: A Story of Nelson and the Navy",1,"London","J. F. Shaw",1893
10574,2734,"Just like Jack: A Story of the Brine and the Breeze",1,"London","Hodder and Stoughton",1893
10575,2734,"Children of the Mountains: A Story of Life in Scottish Wilds",1,"London","S. P. C. K.",1893
10576,2734,"Facing Fearful Odds: A Tale of Flood and Field",1,"London","J. F. Shaw",1893
10577,2734,"As We Sweep Through the Deep: A Story",1,"Edinburgh","Nelson and Sons",1894
10578,2734,"Westward with Columbus",1,"London","Blackie",1894
10579,2734,"On to the Rescue: A Tale of the Indian Mutiny",1,"London","J. F. Shaw",1895
10580,2734,"How Jack Mackenzie Won his Epaulettes: A Story",1,"London","J. F. Shaw",1895
10581,2734,"From Ploughshare to Pulpit: A Tale of the Battle of Life",1,"London","James Nisbet",1895
10582,2734,"To Greenland and the Pole: A Story of Adventure",1,"London","Blackie",1895
10583,2734,"The Rose of Allandale: A Sensational Story of Love and Crime",1,"London","Digby, Long",1896
10584,2734,"Shoulder to Shoulder: A Story of the Stirring Times of Old",1,"London","J. F. Shaw",1896
10585,2734,"The Pearl Divers and Crusoes of the Sargossa Sea",1,"London","James Nisbet",1896
10586,2734,"For Life and Liberty: A Story of Battle by Land and Sea",1,"London","Blackie",1896
10587,2734,"In the Land of the Lion and the Ostrich: A Tale",1,"London","S. P. C. K.",1897
10588,2734,"A Fight for Freedom: A Story of the Land of the Tsar",1,"London","James Nisbet",1897
10589,2734,"A Life on the Ocean Wave: or, The Cruise of the Good Ship Boreas",1,"London","J. F. Shaw",1897
10590,2734,"Every Inch a Sailor",1,"Edinburgh","Nelson and Sons",1897
10591,2734,"For Cross or Crescent: A Romance",1,"London","J. F. Shaw",1897
10592,2734,"The Island of Gold: A Sailor's Yarn",1,"Edinburgh","Nelson and Sons",1898
10593,2734,"A Girl from the States: A Tale of Love and Intrigue",1,"London","Digby, Long",1898
10594,2734,"Frank Hardinge: From Torrid Zones to Regions of Perpetual Snow",1,"London","Hodder and Stoughton",1898
10595,2734,"'Twixt Daydawn and Light: A Tale of the Times of Alfred the Great",1,"London","J. F. Shaw",1898
10596,2734,"The Naval Cadet: A Story of Adventure",1,"London","Blackie",1898
10597,2734,"Off to Klondyke: or, A Cowboy's Rush to the Gold Fields",1,"London","James Nisbet",1898
10598,2734,"Courage, True Hearts: The Story of Three Boys",1,"London","Blackie",1899
10599,2734,"Annie o' the Banks o' Dee",1,"London","F. V. White",1899
10600,2734,"A Pirate's Gold: A True Story of Buried Treasure",1,"Edinburgh","Nelson and Sons",1899
10601,2734,"On War's Red Tide: A Tale of the Boer War",1,"London","James Nisbet",1900
10602,2734,"Allan Adair: or, Here and There in Many Lands",1,"London","S. P. C. K.",1900
10603,2734,"England's Hero Prince: A Story of the Black Prince",1,"London","J. F. Shaw",1900
10604,2734,"Kidnapped by Cannibals",1,"London","Blackie",1900
10605,2734,"Remember the Maine: A Story of the Spanish-American War",1,"London","James Nisbet",1899
10606,2734,"Crusoes of the Frozen North",1,"London","Blackie",1901
10607,2734,"With Cutlass and Torch: A Story of the Great Slave Coast",1,"London","James Nisbet",1901
10608,2734,"In Far Bolivia: A Story of a Strange Wild Land",1,"London","Blackie",1901
10609,2776,"Guilty Bonds",1,"London","Routledge",1891
10610,2776,"Strange Tales of a Nihilist",1,"London","Ward, Lock",1892
10611,2776,"The Great War in England in 1897",1,"London","Tower Publishing Co.",1894
10612,2776,"The Temptress",1,"London","Tower Publishing Co.",1895
10613,2776,"Zoraida: A Romance of the Harem and the Great Sahara",1,"London","Tower Publishing Co.",1895
10614,2776,"Stolen Souls",1,"London","Tower Publishing Co.",1895
10615,2776,"The Great White Queen: A Tale of Treasure and Treason",1,"London","F. V. White",1896
10616,2776,"Devil's Dice",1,"London","F. V. White",1896
10617,2776,"Whoso Findeth a Wife",1,"London","F. V. White",1897
10618,2776,"A Madonna of the Music Halls",1,"London","F. V. White",1897
10619,2776,"The Eye of Istar: A Romance",1,"London","F. V. White",1897
10620,2776,"Scribes and Pharisees: A Story of Literary London",1,"London","F. V. White",1898
10621,2776,"If Sinners Entice Thee",1,"London","F. V. White",1898
10622,2776,"The Veiled Man",1,"London","F. V. White",1899
10623,2776,"England's Peril: A Novel",1,"London","F. V. White",1899
10624,2776,"The Day of Temptation",1,"London","F. V. White",1899
10625,2776,"The Bond of Black",1,"London","F. V. White",1899
10626,2776,"Secrets of Monte Carlo",1,"London","F. V. White",1899
10627,2776,"Wiles of the Wicked",1,"London","F. V. White",1900
10628,2776,"Of Royal Blood: A Story of the Secret Service",1,"London","Hutchinson",1900
10629,2776,"In White Raiment",1,"London","F. V. White",1900
10630,2776,"An Eye for an Eye: A Mystery",1,"London","F. V. White",1900
10631,2776,"The Gamblers",1,"London","Hutchinson",1901
10632,2776,"The Court of Honour",1,"London","F. V. White",1901
10633,2776,"Her Majesty's Minister",1,"London","Hodder and Stoughton",1901
10634,2776,"The Unnamed: A Romance of Modern Italy",1,"London","Hodder and Stoughton",1902
10635,2776,"The Under-Secretary",1,"London","Hutchinson",1902
10636,162,"The Disgrace to the Family: A Story of Social Distinctions",1,"London","Darton and Co.",1848
10637,162,"The Story of Madge and The Fairy Content",1,"London","J. C. Hotten",1870
10638,162,"Cent per Cent: A Story Written upon a Bill Stamp",1,"London","J. C. Hotten",1871
10639,162,"Black Eyed Susan's Boys",1,"London","Frederick Warne",1876
10640,343,"Fantoccini",2,"London","Tinsley Brothers",1874
10641,343,"The Great Hesper",1,"London","Ward and Downey",1887
10642,343,"His Helpmate",1,"London","Ward and Downey",1887
10643,343,"Jockey Club Stories",1,"London","Fun Office",1888
10644,343,"For Love and Honour: A Novel",1,"London","Chatto and Windus",1892
10645,343,"The Smuggler's Secret: A Romance",1,"London","Griffith and Farran",1893
10646,343,"The Justification of Andrew Lebrun",1,"London","William Heinemann",1894
10647,343,"A Set of Rogues",1,"London","A. D. Innes",1895
10648,343,"A Missing Witness",1,"London","Chatto and Windus",1897
10649,343,"Was She Justified?",1,"London","Chatto and Windus",1898
10650,343,"Breaking the Shackles",1,"London","John Macqueen",1900
10651,2770,"Among the Cape Kaffirs",1,"London","Swan Sonnenschein",1888
10652,2770,"The Fossicker: A Romance of Mashonaland",1,"London","Chatto and Windus",1891
10653,2770,"The Lost Heiress: A Tale of Love, Battle, and Adventure",1,"London","Chatto and Windus",1891
10654,2770,"A Fair Colonist",1,"London","Chatto and Windus",1894
10655,2770,"The Inca's Treasure",1,"London","Methuen",1894
10656,2770,"The Golden Rock",1,"London","Chatto and Windus",1895
10657,2770,"Kloof Yarns",1,"London","Chatto and Windus",1896
10658,2770,"Tales from the Veld",1,"London","Chatto and Windus",1897
10659,2770,"The Kloof Bride: or, The Lover's Quest",1,"London","Methuen",1898
10660,2770,"The Despatch Rider",1,"London","Methuen",1900
10661,2770,"Max Thornton",1,"London","Chatto and Windus",1901
10662,2770,"The Lost Regiment",1,"London","Methuen",1901
10663,2770,"The Commandant",1,"London","Digby, Long",1902
10664,2770,"A Beautiful Rebel",1,"London","John Long",1902
10665,892,"Wan Lee, the Pagan and Other Sketches",1,"London","Routledge",1876
10666,892,"The Story of a Mine",1,"London","Routledge",1877
10667,892,"Thankful Blossom: A Romance of the Jerseys, 1779",1,"London","Routledge",1877
10668,892,"Jeff Briggs' Love Story and Other Sketches",1,"London","Chatto and Windus",1880
10669,892,"Flip and Other Stories",1,"London","Chatto and Windus",1882
10670,892,"In the Carquinez Woods",1,"London","Longman",1883
10671,892,"Californian Stories",1,"London","Chatto and Windus",1884
10672,892,"On the Frontier",1,"London","Longman",1884
10673,892,"Maruja",1,"London","Chatto and Windus",1885
10674,892,"By Shore and Sedge",1,"London","Longman",1885
10675,892,"The Queen of the Pirate Isle",1,"London","Chatto and Windus",1886
10676,892,"Snow-bound at Eagles",1,"London","Ward and Downey",1886
10677,892,"Devil's Ford: A Novel",1,"London","F. V. White",1887
10678,892,"A Millionaire of Rough and Ready",1,"London","F. V. White",1887
10679,892,"A Phyllis of the Sierras and A Drift from Redwood Camp",1,"London","Chatto and Windus",1888
10680,892,"A Waif of the Plains",1,"London","Chatto and Windus",1890
10681,892,"A Ward of the Golden Gate",1,"London","Chatto and Windus",1890
10682,892,"A Sappho of Green Springs and Other Tales",1,"London","Chatto and Windus",1891
10683,892,"Colonel Starbottle's Client and Some Other People",1,"London","Chatto and Windus",1892
10684,892,"Susy",1,"London","Chatto and Windus",1893
10685,892,"The Bell-Ringer of Angel's",1,"London","Chatto and Windus",1894
10686,892,"A Protégée of Jack Hamlin's",1,"London","Chatto and Windus",1894
10687,892,"Clarence",1,"London","Chatto and Windus",1895
10688,892,"Three Partners: or, The Big Strike on Heavy Tree Hill",1,"London","Chatto and Windus",1897
10689,892,"Stories in Light and Shadow",1,"London","C. Arthur Pearson",1898
10690,892,"Tales of Trail and Town",1,"London","Chatto and Windus",1898
10691,892,"Mr. Jack Hamlin's Mediation and Other Stories",1,"London","C. Arthur Pearson",1899
10692,892,"From Sand-Hill to Pine",1,"London","C. Arthur Pearson",1900
10693,892,"Under the Redwoods",1,"London","C. Arthur Pearson",1901
10694,1561,"The Cure of Souls: A Novel",1,"London","Chatto and Windus",1879
10695,1561,"Tinted Vapours: A Nemesis",1,"London","Frederick Warne",1885
10696,1561,"By Telegraph",1,"London","S. P. C. K.",1888
10697,1561,"Master of his Fate",1,"Edinburgh","Blackwood",1890
10698,1561,"A Reverend Gentleman",1,"London","Methuen",1891
10699,1561,"Sir Ralph's Secret",1,"London","Frederick Warne",1891
10700,1561,"The White Kaid of the Atlas",1,"Edinburgh","W. & R. Chambers",1894
10701,1561,"The Avenger of Blood",1,"London","Cassell",1895
10702,1561,"The King of Andaman: A Savior of Society",1,"London","Methuen",1895
10703,1561,"The Tyrants of Kool-Sim",1,"London","Henry",1896
10704,1561,"Wilt Thou have this Woman?",1,"London","Methuen",1897
10705,1561,"Her Royal Highness's Love Affair",1,"London","C. Arthur Pearson",1897
10706,1561,"The Angel of the Covenant",1,"London","Methuen",1898
10707,1561,"An African Treasure: A Tale of the Great Sahara",1,"London","John Long",1899
10708,1561,"Pursued by the Law",1,"London","John Long",1899
10709,1561,"Cease Fire!: A Story of the Transvaal War of '81",1,"London","Methuen",1900
10710,1561,"I'd Crowns Resign",1,"London","John Long",1900
10711,1561,"The Golden Tooth",1,"London","Digby, Long",1901
10712,1561,"The Green Turbans",1,"London","John Long",1902
10713,256,"A Strange Elopement",1,"London","Macmillan",1892
10714,256,"A Tale of Two Tunnels: A Romance of the Western Waters",1,"London","Chapman and Hall",1897
10715,256,"A Book for the Hammock",1,"London","Chatto and Windus",1887
10716,256,"The Honour of the Flag and Other Stories",1,"London","T. Fisher Unwin",1896
10717,256,"In the Middle Watch",1,"London","Chatto and Windus",1885
10718,256,"The Last Entry: A Tale",1,"London","Chatto and Windus",1897
10719,256,"Master Rockafellar's Voyage",1,"London","Methuen",1891
10720,256,"Mrs. Dines' Jewels: A Mid-Atlantic Romance",1,"London","Sampson Low",1892
10721,256,"My Watch Below: or, Yarns Spun When Off Duty. By a Seafarer",1,"London","Sampson Low",1882
10722,256,"The Mystery of the ""Ocean Star"": A Collection of Maritime Sketches",1,"London","Chatto and Windus",1888
10723,256,"On the Fo'k'sle Head",1,"London","Chatto and Windus",1884
10724,256,"The Phantom Death and Other Stories",1,"London","Chatto and Windus",1895
10725,256,"Memoirs of Mrs. Laetitia Boothby : Written by Herself",1,"London","Henry S. King",1872
10726,256,"The Pretty Polly: A Voyage of Incident",1,"London","Chatto and Windus",1900
10727,256,"The Romance of a Midshipman",1,"London","T. Fisher Unwin",1898
10728,256,"The Romance of Jenny Harlowe and Sketches of Maritime Life",1,"London","Chatto and Windus",1889
10729,256,"Rose Island: The Strange Story of a Love Adventure at Sea",1,"London","Edward Arnold",1900
10730,256,"Round the Galley Fire: Stories and Sketches",1,"London","Chatto and Windus",1883
10731,256,"The Ship: Her Story",1,"London","Chatto and Windus",1899
10732,256,"The Ship's Adventure",1,"London","Archibald Constable",1901
10733,256,"The Surgeon's Secret: A Novel",1,"London","Samuel Tinsley",1872
10734,256,"The Two Captains",1,"London","Sampson Low",1897
10735,256,"The Tragedy of Ida Noble: A Novel",1,"London","Hutchinson",1893
10736,256,"A Voyage at Anchor",1,"London","F. V. White",1900
10737,256,"A Voyage to the Cape",1,"London","Chatto and Windus",1886
10738,256,"What Cheer!",1,"London","Cassell",1896
10739,256,"A Noble Haul",1,"London","T. Fisher Unwin",1897
10740,586,"The Forged Letters",1,"London","Lambert",1890
10741,586,"The Weird Mystery",1,"London","Lambert",1889
10742,374,"Elizabeth and Other Sketches",1,"Edinburgh","Blackwood",1889
10743,374,"Miss Molly",1,"Edinburgh","Blackwood",1876
10744,374,"Lads and Lasses",1,"Edinburgh","R. Grant and Son",1876
10745,374,"Eugénie",1,"Edinburgh","Blackwood",1877
10746,374,"Delicia",1,"Edinburgh","Blackwood",1879
10747,374,"Geraldine Hawthorne: A Sketch",1,"Edinburgh","Blackwood",1882
10748,374,"A Friend",1,"London","Griffith and Farran",1891
10749,374,"Keith Deramore",1,"London","Longman",1893
10750,2777,"Christmas Roses: Tales for Young Persons",1,"Edinburgh","Blackwood",1877
10751,2777,"A Sprig of Heather",1,"London","Marcus Ward",1878
10752,2777,"John Smith and Other Stories",1,"London","Oliphant",1880
10753,2777,"Little Jack Hamilton",1,"Edinburgh","Nelson and Sons",1899
10754,2777,"True to the Flag",1,"Edinburgh","Nelson and Sons",1899
10755,150,"Buried in the Deep and Other Tales",1,"London","Chapman and Hall",1872
10756,150,"No Sign and Other Tales",1,"London","Ward, Lock",1876
10757,1101,"Abdalla the Moor and the Spanish Knight: A Romance of Mexico",4,"London","A. K. Newman",1835
10758,1103,"The Repealers",3,"London","Bentley",1833
10759,2778,"The Greenwich Pensioners",3,"London","Henry Colburn",1838
10760,2779,"George Stalden: A Personal Memoir of the Time of the American Revolutionary War",2,"London","Remington",1887
10761,1996,"Not to be Broken: A Novel",1,"London","Samuel Tinsley",1874
10762,2780,"Anybody's Bundle",1,"London","Frederick Warne",1874
10763,2780,"Agatha's Trust, and How She Kept it",1,"London","Sunday School Union",1877
10764,2780,"Marion's Revenge",1,"London","George Cauldwell",1891
10765,2780,"The Heirs of Dene Royal",1,"London","Sunday School Union",1886
10766,2781,"Blythe Herndon",1,"London","Ward, Lock",1882
10767,953,"The Countess Gisela",1,"London","Macmillan",1870
10768,953,"The Old Maid's Secret",1,"London","Alexander Strahan",1871
10769,953,"Fighting with Fate: A Novel",1,"London","Remington",1881
10770,953,"The Little Moorland Princess",1,"London","Ward, Lock",1881
10771,953,"The Lady with the Garnets",1,"London","Elliot Stock",1886
10772,98,"Inez: A Tale of the Alamo",1,"London","Ward, Lock",1890
10773,98,"At the Mercy of Tiberius: A Novel",1,"London","Ward, Lock",1890
10774,98,"St. Elmo: A Novel",1,"London","Simpkin",1883
10775,98,"Beulah",1,"London","Charles Knight",1860
10776,98,"Infelice: A Novel",1,"London","Ward, Lock",1889
10777,98,"Vashti: or, Until Death us do Part",1,"London","Ward, Lock",1889
10778,98,"A Speckled Bird",1,"London","Hutchinson",1902
10779,2178,"Marriage Bonds: or, Christian Hazell's Married Life",1,"London","Ward, Lock",1879
10780,2178,"The Flynns of Flynnville",1,"London","Ward, Lock",1880
10781,2178,"Mr. Bartram's Daughter: An Every-Day Story",1,"Derby","Bemrose and Sons",1882
10782,2178,"Rivals at School: or, A Lesson for Life",1,"London","Sunday School Union",1888
10783,2178,"The Battle of the Waves: or, The Herring Boat",1,"London","R. T. S.",1890
10784,2178,"Dr. Belton's Daughters",1,"London","Ward, Lock",1890
10785,2178,"Hedged with Thorns: or, Working, Waiting and Winning",1,"London","Ward, Lock",1875
10786,2178,"The Merry-go-Round",1,"London","R. T. S.",1894
10787,2178,"From Hand to Hand: or, The Adventures of a Jubilee Sixpence",1,"London","Partridge",1895
10788,2178,"The Strange Adventures of Willie Norman",1,"London","R. T. S.",1898
10789,2178,"A Flash of Youth",1,"London","Sands",1900
10790,2178,"Frank and Flo on their Travels",1,"London","R. T. S.",1901
10791,312,"We Girls: A Home Story",1,"London","Sampson Low",1872
10792,312,"The Other Girls",1,"London","Sampson Low",1873
10794,312,"Ascutney Street, a Neighborhood Story",1,"London","Ward, Lock",1890
10795,312,"A Summer in Leslie Goldthwaite's Life",1,"London","Sampson Low",1867
10796,312,"Faith Gartney's Girlhood",1,"London","Sampson Low",1865
10797,312,"A Golden Gossip: Neighbourhood Story Number Two",1,"London","Ward, Lock",1892
10798,2782,"In the Cheering-up Business",1,"London","Ward, Lock",1891
10799,200,"The Luckiest Girl in Yorkshire, and Other Stories",1,"London","Digby, Long",1907
10800,2783,"From a Garret",1,"London","Longman",1887
10801,2783,"Such is Life",1,"London","Longman",1889
10802,2783,"White Poppies: A Novel",1,"London","Ward, Lock",1893
10803,2783,"Turkish Bonds",1,"London","C. Arthur Pearson",1898
10804,2784,"The Maiden's Progress: A Novel in Dialogue",1,"London","Osgood, McIlvaine",1894
10805,2784,"A Hard Woman: A Story in Scenes",1,"London","Chapman and Hall",1895
10806,2784,"The Way of Marriage",1,"London","Chapman and Hall",1896
10807,2784,"Unkist, Unkind!: A Romance",1,"London","Chapman and Hall",1897
10808,2784,"The Human Interest: A Study in Incompatibilities",1,"London","Methuen",1899
10809,2784,"Affairs of the Heart",1,"London","S. T. Freemantle",1900
10810,2784,"A Hard Woman",1,"London","John Macqueen",1901
10811,2785,"Irish Idylls",1,"London","Hodder and Stoughton",1892
10812,2785,"Kerrigan's Quality",1,"London","Hodder and Stoughton",1894
10813,2785,"Strangers at Lisconnel: A Second Series of Irish Idylls",1,"London","Hodder and Stoughton",1895
10814,2785,"Maureen's Fairing and Other Stories",1,"London","J. M. Dent",1895
10815,2785,"Mrs. Martin's Company and Other Stories",1,"London","J. M. Dent",1896
10816,2785,"A Creel of Irish Stories",1,"London","Methuen",1897
10817,2785,"From the East unto the West",1,"London","Methuen",1898
10818,2785,"From the Land of the Shamrock",1,"London","Methuen",1901
10819,2785,"The Founding of Fortunes",1,"London","Methuen",1902
10820,2786,"Seven Little Australians",1,"London","Ward, Lock",1894
10821,2786,"The Story of a Baby",1,"London","Ward, Lock",1895
10822,2786,"The Family at Misrule",1,"London","Ward, Lock",1895
10823,2786,"The Little Larrikin",1,"London","Ward, Lock",1896
10824,2786,"The Little Duchess and Other Stories",1,"London","Ward, Lock",1896
10825,2786,"Miss Bobbie",1,"London","Ward, Lock",1897
10826,2786,"The Camp at Wandinong",1,"London","Ward, Lock",1898
10827,2786,"Three Little Maids",1,"London","Ward, Lock",1900
10828,2786,"The Wonder-Child: An Australian Story",1,"London","R. T. S.",1901
10829,2786,"Little Mother Meg",1,"London","Ward, Lock",1902
10830,1,"Esther's Sacrifice: A Story for Girls",1,"London","Ward, Lock",1883
10831,2787,"Boy: Word Sketches of a Child's Life",1,"London","Griffith and Farran",1890
10832,2787,"Those Children",1,"London","Griffith and Farran",1891
10833,2787,"The Little Ladies",1,"London","Griffith and Farran",1891
10834,2787,"Uncle Bill's Children",1,"London","Griffith and Farran",1892
10835,2787,"Esther's Shrine: A Character Sketch",1,"London","Griffith and Farran",1893
10836,2787,"Of High and Low Degree",1,"London","S. P. C. K.",1893
10837,2787,"Little Ivan's Hero: A Story of Child Life",1,"London","Ernest Nister",1897
10838,126,"Tell me a Story",1,"London","Macmillan",1875
10839,126,"Carrots: Just a Little Boy",1,"London","Macmillan",1876
10840,126,"The Cuckoo Clock",1,"London","Macmillan",1877
10841,126,"Grandmother Dear: A Book for Boys and Girls",1,"London","Macmillan",1878
10842,126,"The Tapestry Room: A Child's Romance",1,"London","Macmillan",1879
10843,126,"A Christmas Child: A Sketch of Boy Life",1,"London","Macmillan",1880
10844,126,"The Adventures of Herr Baby",1,"London","Macmillan",1881
10845,126,"Hermy, the Story of a Little Girl",1,"London","Routledge",1881
10846,126,"Rosy",1,"London","Macmillan",1882
10847,126,"Summer Stories for Boy and Girls",1,"London","Macmillan",1882
10848,126,"Hoodie",1,"London","Routledge",1882
10849,126,"Two Little Waifs",1,"London","Macmillan",1883
10850,126,"The Boys and I: A Child's Story for Children",1,"London","Routledge",1883
10851,126,"The Little Old Portrait",1,"London","S. P. C. K.",1884
10852,126,"Lettice",1,"London","S. P. C. K.",1884
10853,126,"Christmas-tree Land",1,"London","Macmillan",1884
10854,126,"Us: An Old-fashioned Story",1,"London","Macmillan",1885
10855,126,"A Charge Fulfilled",1,"London","S. P. C. K.",1886
10856,126,"Silverthorns",1,"London","Hatchard",1887
10857,126,"Marrying and Giving in Marriage",1,"London","Longman",1887
10858,126,"The Abbey by the Sea, and Another Story",1,"London","S. P. C. K.",1887
10859,126,"Four Winds Farm",1,"London","Macmillan",1887
10860,126,"Little Miss Peggy: Only a Nursery Story",1,"London","Macmillan",1887
10861,126,"The Palace in the Garden",1,"London","Hatchard",1887
10862,126,"Four Ghost Stories",1,"London","Macmillan",1888
10863,126,"Five Minutes Stories",1,"London","S. P. C. K.",1888
10864,126,"A Christmas Posy",1,"London","Macmillan",1888
10865,126,"Neighbours",1,"London","Hatchard",1889
10866,126,"The Third Miss St. Quentin",1,"London","Hatchard",1889
10867,126,"That Girl in Black: A Romance",1,"London","Chatto and Windus",1889
10868,126,"The Old Pincushion: or, Aunt Clotilda's Guests",1,"London","Griffith and Farran",1889
10869,126,"A House to Let",1,"London","S. P. C. K.",1889
10870,126,"Nesta: or, Fragments of a Little Life",1,"Edinburgh","W. & R. Chambers",1889
10871,126,"Great Uncle Hoot-Toot",1,"London","S. P. C. K.",1889
10872,126,"The Rectory Children",1,"London","Macmillan",1889
10873,126,"Little Mother Bunch",1,"London","Cassell",1890
10874,126,"The Story of a Spring Morning and Other Tales",1,"London","Longman",1890
10875,126,"The Green Casket and Other Stories",1,"Edinburgh","W. & R. Chambers",1890
10876,126,"Twelve Tiny Tales",1,"London","S. P. C. K.",1890
10877,126,"The Children of the Castle",1,"London","Macmillan",1890
10878,126,"The Red Grange: A Tale",1,"London","Methuen",1891
10879,126,"Sweet Content",1,"London","Griffith and Farran",1891
10880,126,"Lucky Ducks and Other Stories",1,"London","S. P. C. K.",1891
10881,126,"Nurse Heatherdale's Story",1,"London","Macmillan",1891
10882,126,"The Bewitched Lamp",1,"Edinburgh","W. & R. Chambers",1891
10883,126,"Leona",1,"London","Cassell",1892
10884,126,"Imogen: or, Only Eighteen",1,"Edinburgh","W. & R. Chambers",1892
10885,126,"Robin Redbreast: A Story for Girls",1,"Edinburgh","W. & R. Chambers",1892
